I, [2016-02-22T03:00:06.650400 #17984]  INFO -- : Refreshing Gem list
14.167.69.194 - - [23/Feb/2016:04:09:37 +0000] "POST /users/updatelocationservice HTTP/1.0" 200 - 0.0130
14.167.69.194 - - [23/Feb/2016:04:37:59 +0000] "GET /unauthenticated HTTP/1.0" 302 - 0.0133
14.167.69.194 - - [23/Feb/2016:04:37:59 +0000] "GET /unauthenticated HTTP/1.0" 302 - 0.0116
14.167.69.194 - - [23/Feb/2016:04:38:00 +0000] "GET /authentications/sign_in HTTP/1.0" 200 - 0.3042
14.167.69.194 - - [23/Feb/2016:04:38:03 +0000] "POST /token/generate HTTP/1.0" 200 - 0.0079
14.167.69.194 - - [23/Feb/2016:04:38:12 +0000] "POST /authentications/sign_in HTTP/1.0" 302 - 0.1146
14.167.69.194 - - [23/Feb/2016:04:38:14 +0000] "GET /admin/logs HTTP/1.0" 200 - 0.3034
14.167.69.194 - - [23/Feb/2016:04:46:39 +0000] "GET /admin/users HTTP/1.0" 200 - 0.3330
14.167.69.194 - - [23/Feb/2016:04:46:43 +0000] "GET /admin/logs HTTP/1.0" 200 - 0.3313
14.167.69.194 - - [23/Feb/2016:04:46:45 +0000] "GET /admin/rates HTTP/1.0" 200 - 0.3209
14.167.69.194 - - [23/Feb/2016:04:47:03 +0000] "POST /users/updatelocationservice HTTP/1.0" 200 - 0.0154
14.167.69.194 - - [23/Feb/2016:04:47:07 +0000] "POST /users/turnoff HTTP/1.0" 200 - 0.0187
14.167.69.194 - - [23/Feb/2016:04:47:12 +0000] "POST /users/updatelocation HTTP/1.0" 200 - 0.0173
14.167.69.194 - - [23/Feb/2016:04:47:20 +0000] "POST /users/turnoff HTTP/1.0" 200 - 0.0178
14.167.69.194 - - [23/Feb/2016:04:47:23 +0000] "POST /users/updatelocation HTTP/1.0" 200 - 0.0185
14.167.69.194 - - [23/Feb/2016:04:48:16 +0000] "GET /admin/users/2 HTTP/1.0" 200 - 0.2532
14.167.69.194 - - [23/Feb/2016:04:48:23 +0000] "GET /admin/users HTTP/1.0" 200 - 0.3536
14.167.69.194 - - [23/Feb/2016:04:49:32 +0000] "GET /admin/logs HTTP/1.0" 200 - 0.3595
14.167.69.194 - - [23/Feb/2016:04:49:36 +0000] "GET /admin/rates HTTP/1.0" 200 - 0.3748
14.167.69.194 - - [23/Feb/2016:04:49:42 +0000] "GET /admin/logs/8 HTTP/1.0" 200 - 0.2572
14.167.69.194 - - [23/Feb/2016:04:49:52 +0000] "POST /users/turnoff HTTP/1.0" 200 - 0.0192
14.167.69.194 - - [23/Feb/2016:04:49:55 +0000] "POST /users/updatelocation HTTP/1.0" 200 - 0.0168
14.167.69.194 - - [23/Feb/2016:04:50:07 +0000] "POST /users/turnoff HTTP/1.0" 200 - 0.0186
14.167.69.194 - - [23/Feb/2016:04:50:10 +0000] "POST /users/updatelocation HTTP/1.0" 200 - 0.0157
14.167.69.194 - - [23/Feb/2016:04:50:18 +0000] "POST /users/makeconferencecall HTTP/1.0" 200 - 0.8185
52.90.135.127 - - [23/Feb/2016:04:51:18 +0000] "POST /users/callconference?name_room=3fb9a1e863339ca8&participants=1&is_from_caller=true&name_of_caller=sam HTTP/1.0" 200 - 0.5867
116.110.0.8 - - [23/Feb/2016:04:57:56 +0000] "POST /users/updatelocationservice HTTP/1.0" 200 - 0.0162
14.167.69.194 - - [23/Feb/2016:06:25:30 +0000] "GET /authentications/sign_out HTTP/1.0" 302 - 0.0177
14.167.69.194 - - [23/Feb/2016:06:25:30 +0000] "GET /unauthenticated HTTP/1.0" 302 - 0.0110
14.167.69.194 - - [23/Feb/2016:06:25:32 +0000] "GET /authentications/sign_out HTTP/1.0" 302 - 0.0152
14.167.69.194 - - [23/Feb/2016:06:25:32 +0000] "GET /authentications/sign_in HTTP/1.0" 200 - 0.2897
14.167.69.194 - - [23/Feb/2016:06:25:32 +0000] "GET /unauthenticated HTTP/1.0" 302 - 0.0097
14.167.69.194 - - [23/Feb/2016:06:25:33 +0000] "GET /authentications/sign_in HTTP/1.0" 200 - 0.3009
14.167.69.194 - - [23/Feb/2016:06:25:35 +0000] "POST /token/generate HTTP/1.0" 200 - 0.0098
14.167.69.194 - - [23/Feb/2016:06:25:56 +0000] "POST /authentications/sign_in HTTP/1.0" 302 - 0.1059
14.167.69.194 - - [23/Feb/2016:06:25:57 +0000] "GET / HTTP/1.0" 200 - 0.3274
14.167.69.194 - - [23/Feb/2016:06:26:17 +0000] "GET /admin/logs HTTP/1.0" 200 - 0.3270
14.167.69.194 - - [23/Feb/2016:06:35:53 +0000] "GET /admin/users HTTP/1.0" 200 - 0.3431
14.167.69.194 - - [23/Feb/2016:06:36:03 +0000] "GET /admin/rates HTTP/1.0" 200 - 0.3065
14.167.69.194 - - [23/Feb/2016:06:36:07 +0000] "GET /admin/logs HTTP/1.0" 200 - 0.2918
14.167.69.194 - - [23/Feb/2016:06:36:10 +0000] "GET /authentications/sign_out HTTP/1.0" 302 - 0.0121
14.167.69.194 - - [23/Feb/2016:06:36:10 +0000] "GET /unauthenticated HTTP/1.0" 302 - 0.0115
14.167.69.194 - - [23/Feb/2016:06:36:12 +0000] "GET /authentications/sign_in HTTP/1.0" 200 - 0.2887
14.167.69.194 - - [23/Feb/2016:06:36:15 +0000] "POST /token/generate HTTP/1.0" 200 - 0.0099
14.167.69.194 - - [23/Feb/2016:06:36:23 +0000] "POST /authentications/sign_in HTTP/1.0" 302 - 0.1072
14.167.69.194 - - [23/Feb/2016:06:36:24 +0000] "GET / HTTP/1.0" 200 - 0.3203
14.167.69.194 - - [23/Feb/2016:06:37:55 +0000] "GET /admin/logs HTTP/1.0" 200 - 0.3085
14.167.69.194 - - [23/Feb/2016:06:38:18 +0000] "GET /admin/rates HTTP/1.0" 200 - 0.3271
14.167.69.194 - - [23/Feb/2016:06:38:20 +0000] "GET /admin/users HTTP/1.0" 200 - 0.3243
14.167.69.194 - - [23/Feb/2016:06:39:53 +0000] "POST /users/updatelocationservice HTTP/1.0" 200 - 0.0201
14.167.69.194 - - [23/Feb/2016:06:41:19 +0000] "POST /users/updatelocationservice HTTP/1.0" 200 - 0.0160
14.167.69.194 - - [23/Feb/2016:06:41:35 +0000] "POST /users/makeconferencecall HTTP/1.0" 200 - 0.8372
52.90.95.39 - - [23/Feb/2016:06:41:47 +0000] "POST /users/callconference?name_room=3fe84a8f0f49ca3c&participants=1&is_from_caller=true&name_of_caller=link HTTP/1.0" 200 - 0.6434
52.90.131.155 - - [23/Feb/2016:06:41:58 +0000] "POST /users/callconference?name_room=3fe84a8f0f49ca3c&participants=1&is_from_caller=false&name_of_caller=link HTTP/1.0" 200 - 0.5213
14.167.69.194 - - [23/Feb/2016:06:45:11 +0000] "POST /users/updatelocationservice HTTP/1.0" 200 - 0.0157
14.167.69.194 - - [23/Feb/2016:06:45:33 +0000] "POST /users/makeconferencecall HTTP/1.0" 200 - 0.7244
52.90.147.205 - - [23/Feb/2016:06:45:51 +0000] "POST /users/callconference?name_room=3feef92c82fc0509&participants=1&is_from_caller=false&name_of_caller=link HTTP/1.0" 200 - 0.5363
52.90.102.245 - - [23/Feb/2016:06:45:55 +0000] "POST /users/callconference?name_room=3feef92c82fc0509&participants=1&is_from_caller=true&name_of_caller=link HTTP/1.0" 200 - 0.5598
14.167.69.194 - - [23/Feb/2016:06:46:10 +0000] "POST /users/updatelocationservice HTTP/1.0" 200 - 0.0162
14.167.69.194 - - [23/Feb/2016:06:46:18 +0000] "POST /users/makeconferencecall HTTP/1.0" 200 - 0.8291
52.90.102.245 - - [23/Feb/2016:06:46:43 +0000] "POST /users/callconference?name_room=3fe42fd512daed0f&participants=1&is_from_caller=false&name_of_caller=link HTTP/1.0" 200 - 0.5288
54.164.10.171 - - [23/Feb/2016:06:47:13 +0000] "POST /users/callconference?name_room=3fe42fd512daed0f&participants=1&is_from_caller=true&name_of_caller=link HTTP/1.0" 200 - 0.5660
14.167.69.194 - - [23/Feb/2016:07:06:03 +0000] "POST /users/updatelocationservice HTTP/1.0" 200 - 0.0152
14.167.69.194 - - [23/Feb/2016:07:06:29 +0000] "POST /users/updatelocationservice HTTP/1.0" 200 - 0.0154
14.167.69.194 - - [23/Feb/2016:07:06:34 +0000] "POST /users/makeconferencecall HTTP/1.0" 200 - 0.8182
52.23.223.231 - - [23/Feb/2016:07:06:49 +0000] "POST /users/callconference?name_room=3fb4aa51430d3608&participants=1&is_from_caller=true&name_of_caller=link HTTP/1.0" 200 - 0.4894
52.23.216.9 - - [23/Feb/2016:07:06:49 +0000] "POST /users/callconference?name_room=3fb4aa51430d3608&participants=1&is_from_caller=false&name_of_caller=link HTTP/1.0" 200 - 0.5149
14.167.69.194 - - [23/Feb/2016:07:29:51 +0000] "GET /unauthenticated HTTP/1.0" 302 - 0.0140
14.167.69.194 - - [23/Feb/2016:07:29:54 +0000] "GET /unauthenticated HTTP/1.0" 302 - 0.0147
14.167.69.194 - - [23/Feb/2016:07:29:55 +0000] "GET /authentications/sign_in HTTP/1.0" 200 - 0.3241
14.167.69.194 - - [23/Feb/2016:07:30:00 +0000] "POST /token/generate HTTP/1.0" 200 - 0.0091
14.167.69.194 - - [23/Feb/2016:07:30:02 +0000] "POST /users/updatelocationservice HTTP/1.0" 200 - 0.0181
14.167.69.194 - - [23/Feb/2016:07:30:11 +0000] "POST /authentications/sign_in HTTP/1.0" 302 - 0.1072
14.167.69.194 - - [23/Feb/2016:07:30:11 +0000] "GET /admin/users HTTP/1.0" 200 - 0.3541
14.167.69.194 - - [23/Feb/2016:07:30:21 +0000] "POST /users/makeconferencecall HTTP/1.0" 200 - 0.7907
54.209.0.88 - - [23/Feb/2016:07:30:46 +0000] "POST /users/callconference?name_room=3fce55afc7254f14&participants=1&is_from_caller=true&name_of_caller=link HTTP/1.0" 200 - 0.5599
14.167.69.194 - - [23/Feb/2016:07:31:28 +0000] "POST /users/makeconferencecall HTTP/1.0" 200 - 0.8089
52.23.223.231 - - [23/Feb/2016:07:31:43 +0000] "POST /users/callconference?name_room=3fec929657d66118&participants=1&is_from_caller=false&name_of_caller=link HTTP/1.0" 200 - 0.5239
54.172.113.141 - - [23/Feb/2016:07:31:50 +0000] "POST /users/callconference?name_room=3fec929657d66118&participants=1&is_from_caller=true&name_of_caller=link HTTP/1.0" 200 - 0.5344
14.167.69.194 - - [23/Feb/2016:07:32:02 +0000] "POST /users/rating HTTP/1.0" 200 - 0.0383
14.167.69.194 - - [23/Feb/2016:07:32:03 +0000] "POST /users/updatelocationservice HTTP/1.0" 200 - 0.0184
14.167.69.194 - - [23/Feb/2016:07:32:32 +0000] "POST /users/updatelocationservice HTTP/1.0" 200 - 0.0164
14.167.69.194 - - [23/Feb/2016:07:32:37 +0000] "POST /users/makeconferencecall HTTP/1.0" 200 - 0.7900
54.174.121.75 - - [23/Feb/2016:07:32:50 +0000] "POST /users/callconference?name_room=3fd91de1a24d0508&participants=1&is_from_caller=false&name_of_caller=link HTTP/1.0" 200 - 0.5215
54.174.121.75 - - [23/Feb/2016:07:32:54 +0000] "POST /users/callconference?name_room=3fd91de1a24d0508&participants=1&is_from_caller=true&name_of_caller=link HTTP/1.0" 200 - 0.5364
14.167.69.194 - - [23/Feb/2016:07:33:06 +0000] "POST /users/rating HTTP/1.0" 200 - 0.0239
14.167.69.194 - - [23/Feb/2016:07:33:06 +0000] "POST /users/updatelocationservice HTTP/1.0" 200 - 0.0178
14.167.69.194 - - [23/Feb/2016:07:39:21 +0000] "POST /users/updatelocationservice HTTP/1.0" 200 - 0.0195
14.167.69.194 - - [23/Feb/2016:07:39:39 +0000] "POST /users/updatelocationservice HTTP/1.0" 200 - 0.0153
14.167.69.194 - - [23/Feb/2016:07:39:41 +0000] "POST /users/makeconferencecall HTTP/1.0" 200 - 0.8126
54.152.193.52 - - [23/Feb/2016:07:39:51 +0000] "POST /users/callconference?name_room=3fe2de4c1ae85fc7&participants=1&is_from_caller=true&name_of_caller=link HTTP/1.0" 200 - 0.5946
52.23.216.9 - - [23/Feb/2016:07:40:08 +0000] "POST /users/callconference?name_room=3fe2de4c1ae85fc7&participants=1&is_from_caller=false&name_of_caller=link HTTP/1.0" 200 - 0.5508
14.167.69.194 - - [23/Feb/2016:07:40:24 +0000] "POST /users/rating HTTP/1.0" 200 - 0.0314
14.167.69.194 - - [23/Feb/2016:07:40:25 +0000] "POST /users/updatelocationservice HTTP/1.0" 200 - 0.0157
14.167.69.194 - - [23/Feb/2016:07:44:59 +0000] "POST /users/updatelocationservice HTTP/1.0" 200 - 0.0221
14.167.69.194 - - [23/Feb/2016:07:45:15 +0000] "POST /users/makeconferencecall HTTP/1.0" 200 - 1.0436
52.90.165.88 - - [23/Feb/2016:07:45:31 +0000] "POST /users/callconference?name_room=3feb5af7d7f53823&participants=1&is_from_caller=true&name_of_caller=link HTTP/1.0" 200 - 0.5469
52.90.109.196 - - [23/Feb/2016:07:45:32 +0000] "POST /users/callconference?name_room=3feb5af7d7f53823&participants=1&is_from_caller=false&name_of_caller=link HTTP/1.0" 200 - 0.5199
14.167.69.194 - - [23/Feb/2016:07:46:19 +0000] "POST /users/updatelocationservice HTTP/1.0" 200 - 0.0161
14.167.69.194 - - [23/Feb/2016:07:46:29 +0000] "POST /users/makeconferencecall HTTP/1.0" 200 - 0.8118
52.90.135.127 - - [23/Feb/2016:07:46:43 +0000] "POST /users/callconference?name_room=3feaca28fbb76370&participants=1&is_from_caller=false&name_of_caller=link HTTP/1.0" 200 - 0.5831
52.90.95.39 - - [23/Feb/2016:07:46:45 +0000] "POST /users/callconference?name_room=3feaca28fbb76370&participants=1&is_from_caller=true&name_of_caller=link HTTP/1.0" 200 - 0.5725
14.167.69.194 - - [23/Feb/2016:07:48:25 +0000] "POST /users/rating HTTP/1.0" 200 - 0.0206
14.167.69.194 - - [23/Feb/2016:07:48:25 +0000] "POST /users/updatelocationservice HTTP/1.0" 200 - 0.0170
14.167.69.194 - - [23/Feb/2016:07:48:42 +0000] "POST /users/updatelocationservice HTTP/1.0" 200 - 0.0181
14.167.69.194 - - [23/Feb/2016:07:49:10 +0000] "POST /users/updatelocationservice HTTP/1.0" 200 - 0.0112
14.167.69.194 - - [23/Feb/2016:07:49:34 +0000] "POST /users/makeconferencecall HTTP/1.0" 200 - 0.7506
52.90.181.151 - - [23/Feb/2016:07:49:45 +0000] "POST /users/callconference?name_room=3fdcd56e9b3b9414&participants=1&is_from_caller=true&name_of_caller=link HTTP/1.0" 200 - 0.5304
52.90.181.151 - - [23/Feb/2016:07:50:12 +0000] "POST /users/callconference?name_room=3fdcd56e9b3b9414&participants=1&is_from_caller=false&name_of_caller=link HTTP/1.0" 200 - 0.5491
14.167.69.194 - - [23/Feb/2016:07:53:24 +0000] "POST /users/updatelocationservice HTTP/1.0" 200 - 0.0152
14.167.69.194 - - [23/Feb/2016:07:53:37 +0000] "POST /users/makeconferencecall HTTP/1.0" 200 - 0.7936
52.90.165.88 - - [23/Feb/2016:07:53:54 +0000] "POST /users/callconference?name_room=3feff4dcc56fbe04&participants=1&is_from_caller=true&name_of_caller=link HTTP/1.0" 200 - 0.5356
52.23.174.223 - - [23/Feb/2016:07:54:15 +0000] "POST /users/callconference?name_room=3feff4dcc56fbe04&participants=1&is_from_caller=false&name_of_caller=link HTTP/1.0" 200 - 0.5353
14.167.69.194 - - [23/Feb/2016:07:54:29 +0000] "POST /users/makeconferencecall HTTP/1.0" 200 - 0.8174
54.152.24.202 - - [23/Feb/2016:07:54:45 +0000] "POST /users/callconference?name_room=3fd37b1a75ba78c8&participants=1&is_from_caller=true&name_of_caller=link HTTP/1.0" 200 - 0.5279
52.90.170.100 - - [23/Feb/2016:07:54:50 +0000] "POST /users/callconference?name_room=3fd37b1a75ba78c8&participants=1&is_from_caller=false&name_of_caller=link HTTP/1.0" 200 - 0.5554
14.167.69.194 - - [23/Feb/2016:07:56:17 +0000] "POST /users/updatelocationservice HTTP/1.0" 200 - 0.0168
14.167.69.194 - - [23/Feb/2016:07:56:26 +0000] "POST /users/makeconferencecall HTTP/1.0" 200 - 0.8027
52.91.166.142 - - [23/Feb/2016:07:56:43 +0000] "POST /users/callconference?name_room=3fe3bc9757c06bc6&participants=1&is_from_caller=true&name_of_caller=link HTTP/1.0" 200 - 0.5416
14.167.69.194 - - [23/Feb/2016:07:57:51 +0000] "POST /users/updatelocationservice HTTP/1.0" 200 - 0.0168
14.167.69.194 - - [23/Feb/2016:07:57:52 +0000] "POST /users/makeconferencecall HTTP/1.0" 200 - 0.8429
54.152.254.97 - - [23/Feb/2016:07:58:09 +0000] "POST /users/callconference?name_room=3fdbcd76021d711c&participants=1&is_from_caller=true&name_of_caller=link HTTP/1.0" 200 - 0.5890
54.152.193.52 - - [23/Feb/2016:07:58:34 +0000] "POST /users/callconference?name_room=3fdbcd76021d711c&participants=1&is_from_caller=false&name_of_caller=link HTTP/1.0" 200 - 0.6900
14.167.69.194 - - [23/Feb/2016:07:59:09 +0000] "POST /users/rating HTTP/1.0" 200 - 0.0195
14.167.69.194 - - [23/Feb/2016:07:59:09 +0000] "POST /users/updatelocationservice HTTP/1.0" 200 - 0.0129
14.167.69.194 - - [23/Feb/2016:07:59:41 +0000] "POST /users/updatelocationservice HTTP/1.0" 200 - 0.0145
14.167.69.194 - - [23/Feb/2016:07:59:54 +0000] "POST /users/makeconferencecall HTTP/1.0" 200 - 0.8107
52.90.147.205 - - [23/Feb/2016:08:00:20 +0000] "POST /users/callconference?name_room=3fda7c6929e5ad4c&participants=1&is_from_caller=true&name_of_caller=link HTTP/1.0" 200 - 0.5010
14.167.69.194 - - [23/Feb/2016:08:00:52 +0000] "POST /users/updatelocationservice HTTP/1.0" 200 - 0.0171
14.167.69.194 - - [23/Feb/2016:08:00:56 +0000] "POST /users/makeconferencecall HTTP/1.0" 200 - 0.8178
52.90.135.127 - - [23/Feb/2016:08:01:14 +0000] "POST /users/callconference?name_room=3fb80e9bb1bf3288&participants=1&is_from_caller=true&name_of_caller=link HTTP/1.0" 200 - 0.5173
14.167.69.194 - - [23/Feb/2016:08:01:55 +0000] "POST /users/rating HTTP/1.0" 200 - 0.0205
14.167.69.194 - - [23/Feb/2016:08:01:57 +0000] "POST /users/updatelocationservice HTTP/1.0" 200 - 0.0156
14.167.69.194 - - [23/Feb/2016:08:03:09 +0000] "POST /users/makeconferencecall HTTP/1.0" 200 - 1.0339
52.90.119.128 - - [23/Feb/2016:08:03:29 +0000] "POST /users/callconference?name_room=3fe5ed03e5b14489&participants=1&is_from_caller=false&name_of_caller=link HTTP/1.0" 200 - 0.5387
14.167.69.194 - - [23/Feb/2016:08:03:45 +0000] "POST /users/updatelocationservice HTTP/1.0" 200 - 0.0186
14.167.69.194 - - [23/Feb/2016:08:03:55 +0000] "POST /users/makeconferencecall HTTP/1.0" 200 - 0.7838
14.167.69.194 - - [23/Feb/2016:08:05:21 +0000] "POST /users/makeconferencecall HTTP/1.0" 200 - 0.8408
52.90.190.204 - - [23/Feb/2016:08:05:34 +0000] "POST /users/callconference?name_room=3fed29a832babcf0&participants=1&is_from_caller=true&name_of_caller=link HTTP/1.0" 200 - 0.5284
52.23.223.231 - - [23/Feb/2016:08:05:56 +0000] "POST /users/callconference?name_room=3fed29a832babcf0&participants=1&is_from_caller=false&name_of_caller=link HTTP/1.0" 200 - 0.5528
14.167.69.194 - - [23/Feb/2016:08:06:18 +0000] "POST /users/rating HTTP/1.0" 200 - 0.0188
14.167.69.194 - - [23/Feb/2016:08:06:19 +0000] "POST /users/updatelocationservice HTTP/1.0" 200 - 0.0154
14.167.69.194 - - [23/Feb/2016:08:06:31 +0000] "POST /users/makeconferencecall HTTP/1.0" 200 - 0.7921
52.90.119.128 - - [23/Feb/2016:08:06:50 +0000] "POST /users/callconference?name_room=3fcb96d7232f5198&participants=1&is_from_caller=true&name_of_caller=link HTTP/1.0" 200 - 0.5730
54.209.0.88 - - [23/Feb/2016:08:06:52 +0000] "POST /users/callconference?name_room=3fcb96d7232f5198&participants=1&is_from_caller=false&name_of_caller=link HTTP/1.0" 200 - 0.5596
14.167.69.194 - - [23/Feb/2016:08:07:15 +0000] "POST /users/updatelocationservice HTTP/1.0" 200 - 0.0221
14.167.69.194 - - [23/Feb/2016:08:07:20 +0000] "POST /users/makeconferencecall HTTP/1.0" 200 - 0.7965
52.91.186.95 - - [23/Feb/2016:08:07:39 +0000] "POST /users/callconference?name_room=3fd29ef99645b57c&participants=1&is_from_caller=true&name_of_caller=link HTTP/1.0" 200 - 0.4895
52.90.165.88 - - [23/Feb/2016:08:07:43 +0000] "POST /users/callconference?name_room=3fd29ef99645b57c&participants=1&is_from_caller=false&name_of_caller=link HTTP/1.0" 200 - 0.5429
14.167.69.194 - - [23/Feb/2016:08:08:05 +0000] "POST /users/rating HTTP/1.0" 200 - 0.0195
14.167.69.194 - - [23/Feb/2016:08:08:05 +0000] "POST /users/updatelocationservice HTTP/1.0" 200 - 0.0102
14.167.69.194 - - [23/Feb/2016:08:08:12 +0000] "POST /users/updatelocationservice HTTP/1.0" 200 - 0.0172
14.167.69.194 - - [23/Feb/2016:08:08:16 +0000] "POST /users/rating HTTP/1.0" 200 - 0.0211
14.167.69.194 - - [23/Feb/2016:08:08:17 +0000] "POST /users/updatelocationservice HTTP/1.0" 200 - 0.0140
14.167.69.194 - - [23/Feb/2016:08:08:23 +0000] "POST /users/makeconferencecall HTTP/1.0" 200 - 0.7917
52.23.216.9 - - [23/Feb/2016:08:08:45 +0000] "POST /users/callconference?name_room=3fe9f186150d3abd&participants=1&is_from_caller=true&name_of_caller=link HTTP/1.0" 200 - 0.5128
52.90.170.100 - - [23/Feb/2016:08:08:52 +0000] "POST /users/callconference?name_room=3fe9f186150d3abd&participants=1&is_from_caller=false&name_of_caller=link HTTP/1.0" 200 - 0.5760
14.167.69.194 - - [23/Feb/2016:08:09:27 +0000] "POST /users/updatelocationservice HTTP/1.0" 200 - 0.0149
14.167.69.194 - - [23/Feb/2016:08:09:33 +0000] "POST /users/makeconferencecall HTTP/1.0" 200 - 0.8328
52.90.96.68 - - [23/Feb/2016:08:09:44 +0000] "POST /users/callconference?name_room=3fdb1f989a85d33a&participants=1&is_from_caller=true&name_of_caller=link HTTP/1.0" 200 - 0.5326
54.165.213.236 - - [23/Feb/2016:08:10:15 +0000] "POST /users/callconference?name_room=3fdb1f989a85d33a&participants=1&is_from_caller=false&name_of_caller=link HTTP/1.0" 200 - 0.4941
14.167.69.194 - - [23/Feb/2016:08:10:21 +0000] "POST /users/rating HTTP/1.0" 200 - 0.0191
14.167.69.194 - - [23/Feb/2016:08:10:22 +0000] "POST /users/updatelocationservice HTTP/1.0" 200 - 0.0169
14.167.69.194 - - [23/Feb/2016:08:22:48 +0000] "POST /users/makeconferencecall HTTP/1.0" 200 - 5.8243
54.173.142.36 - - [23/Feb/2016:08:22:53 +0000] "POST /users/callconference?name_room=3feafb6e95179f83&participants=1&is_from_caller=true&name_of_caller=link HTTP/1.0" 200 - 0.5550
54.173.142.36 - - [23/Feb/2016:08:23:06 +0000] "POST /users/callconference?name_room=3feafb6e95179f83&participants=1&is_from_caller=false&name_of_caller=link HTTP/1.0" 200 - 0.5698
14.167.69.194 - - [23/Feb/2016:08:23:31 +0000] "POST /users/rating HTTP/1.0" 200 - 0.0184
14.167.69.194 - - [23/Feb/2016:08:23:32 +0000] "POST /users/updatelocationservice HTTP/1.0" 200 - 0.0155
14.167.69.194 - - [23/Feb/2016:08:23:32 +0000] "POST /users/rating HTTP/1.0" 200 - 0.0432
14.167.69.194 - - [23/Feb/2016:08:23:33 +0000] "POST /users/updatelocationservice HTTP/1.0" 200 - 0.0135
14.167.69.194 - - [23/Feb/2016:08:24:15 +0000] "POST /users/updatelocationservice HTTP/1.0" 200 - 0.0179
14.167.69.194 - - [23/Feb/2016:08:24:20 +0000] "POST /users/updatelocationservice HTTP/1.0" 200 - 0.0186
14.167.69.194 - - [23/Feb/2016:08:24:52 +0000] "POST /users/updatelocationservice HTTP/1.0" 200 - 0.0171
14.167.69.194 - - [23/Feb/2016:08:25:05 +0000] "POST /users/makeconferencecall HTTP/1.0" 200 - 0.8057
54.152.254.97 - - [23/Feb/2016:08:25:13 +0000] "POST /users/callconference?name_room=3fc66a9324ae5f64&participants=1&is_from_caller=true&name_of_caller=link HTTP/1.0" 200 - 0.5308
54.175.57.197 - - [23/Feb/2016:08:25:20 +0000] "POST /users/callconference?name_room=3fc66a9324ae5f64&participants=1&is_from_caller=false&name_of_caller=link HTTP/1.0" 200 - 0.5379
14.167.69.194 - - [23/Feb/2016:08:25:58 +0000] "POST /users/updatelocationservice HTTP/1.0" 200 - 0.0154
14.167.69.194 - - [23/Feb/2016:08:30:17 +0000] "POST /users/updatelocationservice HTTP/1.0" 200 - 0.0168
14.167.69.194 - - [23/Feb/2016:08:30:40 +0000] "POST /users/makeconferencecall HTTP/1.0" 200 - 0.7890
52.90.170.100 - - [23/Feb/2016:08:30:49 +0000] "POST /users/callconference?name_room=3fea9771a0bd5fed&participants=1&is_from_caller=true&name_of_caller=link HTTP/1.0" 200 - 0.5255
51.255.56.215 - - [23/Feb/2016:08:30:49 +0000] "GET /unauthenticated HTTP/1.0" 302 - 0.0164
51.255.56.215 - - [23/Feb/2016:08:30:54 +0000] "GET /authentications/sign_in HTTP/1.0" 200 - 0.3647
52.90.131.155 - - [23/Feb/2016:08:30:59 +0000] "POST /users/callconference?name_room=3fea9771a0bd5fed&participants=1&is_from_caller=false&name_of_caller=link HTTP/1.0" 200 - 0.5679
14.167.69.194 - - [23/Feb/2016:08:31:27 +0000] "POST /users/rating HTTP/1.0" 200 - 0.0230
14.167.69.194 - - [23/Feb/2016:08:31:28 +0000] "POST /users/updatelocationservice HTTP/1.0" 200 - 0.0162
14.167.69.194 - - [23/Feb/2016:08:32:39 +0000] "POST /users/makeconferencecall HTTP/1.0" 200 - 0.7700
54.173.142.36 - - [23/Feb/2016:08:33:00 +0000] "POST /users/callconference?name_room=3fc0ebbc649d6270&participants=1&is_from_caller=true&name_of_caller=link HTTP/1.0" 200 - 0.5498
52.91.186.95 - - [23/Feb/2016:08:33:26 +0000] "POST /users/callconference?name_room=3fc0ebbc649d6270&participants=1&is_from_caller=false&name_of_caller=link HTTP/1.0" 200 - 0.5480
14.167.69.194 - - [23/Feb/2016:08:33:36 +0000] "POST /users/updatelocationservice HTTP/1.0" 200 - 0.0182
14.167.69.194 - - [23/Feb/2016:08:34:56 +0000] "POST /users/updatelocationservice HTTP/1.0" 200 - 0.0168
14.167.69.194 - - [23/Feb/2016:08:35:04 +0000] "POST /users/makeconferencecall HTTP/1.0" 200 - 0.8357
52.71.252.191 - - [23/Feb/2016:08:35:16 +0000] "POST /users/callconference?name_room=3fd33d281d5b5c22&participants=1&is_from_caller=true&name_of_caller=link HTTP/1.0" 200 - 0.5345
14.167.69.194 - - [23/Feb/2016:08:36:11 +0000] "POST /users/updatelocationservice HTTP/1.0" 200 - 0.0166
14.167.69.194 - - [23/Feb/2016:08:36:24 +0000] "POST /users/makeconferencecall HTTP/1.0" 200 - 0.7898
52.90.112.211 - - [23/Feb/2016:08:36:41 +0000] "POST /users/callconference?name_room=3f9ce1e88af6e600&participants=1&is_from_caller=true&name_of_caller=link HTTP/1.0" 200 - 0.5278
52.91.186.95 - - [23/Feb/2016:08:37:04 +0000] "POST /users/callconference?name_room=3f9ce1e88af6e600&participants=1&is_from_caller=false&name_of_caller=link HTTP/1.0" 200 - 0.5392
14.167.69.194 - - [23/Feb/2016:08:37:21 +0000] "POST /users/rating HTTP/1.0" 200 - 0.0188
14.167.69.194 - - [23/Feb/2016:08:37:21 +0000] "POST /users/updatelocationservice HTTP/1.0" 200 - 0.0192
